Gls,Ast,xG,npxG,xA,Sh,SoT,FK,PassCmp,PassAttm,TotalPassDist,PrgPassDist,ShortCmp,ShortAttm,MedCmp,MedAttm,LongCmp,LongAttm,KeyPasses,FinalThirdPass,PenPass,CrsPA,PrgPassNum,Live,Dead,ThroughBalls,PassUnderPressure,SwitchingPass,Cross,GroundPass,LowPass,HighPass,InterceptedPass,SCA,GCA,Tkl,TklW,TklDef,TklMid,TklAtt,DribTkl,DrbTklAttm,NumPressed,SuccPress,PressDef,PressMid,PressAtt,TotalBlocks,ShotsBlocked,PassesBlocked,PassesIntercepted,Clearances,TouchesDefPen,TouchesDef,TouchesMid,TouchesAtt,TouchesAttPen,LiveTouches,SuccDrib,AttmDrib,PlayersDrib,Nutmegs,Carries,DistCarried,PrgDistCarried,TargetOfPass,PassesRecvd,Miscontrols,Disposessed,Fouls,Recoveries,AerialsWon,AerialsLost
0.0,0.0007998717617907581,0.0,0.0,0.0,0.0,0.0,0.0,6.791610463810931,6.499608852382753,182.35033078111542,32.05394395021625,0.002615950128998315,0.0,3.321469997174171,3.2569056470987072,1.8889554302262515,1.9462904169997008,0.0,0.47768362534075953,0.0,0.0,0.10690527511089323,3.751865639589449,0.0,0.004589056853888575,0.124362639944681,0.13670420107637443,0.0,3.8295251248981104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021931223198479153,0.0,0.0,0.0,0.0,0.041505008314456554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7304758567505734,0.0,0.0,2.5483605418840876,0.0,0.0,0.0,0.0,4.166679939543765,23.851833084544502,9.007456722702651,3.4257630026320434,3.9171117667491906,0.0,0.0,0.0,0.21201546027320148,0.0,0.0
0.0,0.01698172687636166,0.0,0.0,0.018671263330285213,0.2740444752610148,0.09317462602630862,0.012004779649310241,0.0,0.24482423541584553,3.3490712188280902,0.0,0.0,0.17587558488643668,0.0,0.0,0.0,0.0,0.18546717041242183,0.0,0.1882586724584184,0.03328851270813652,0.15606694508407537,1.0380978111747348,0.0,0.011463793578072617,0.5226994858640237,0.08071475905707057,0.49422836959403693,1.3700147801500124,0.0,0.0,0.0646280846092262,0.5492984100755265,0.04989899193647083,0.0,0.0,0.0,0.0,0.012980266716832525,0.0,0.016872462604567217,0.996391473652316,0.16220069737808196,0.0,0.23309845484016578,0.004654064033529615,0.0,0.0,0.03570451318405071,0.0,0.0,0.0,0.0,0.6384291958462424,3.3148130081899936,0.4599235461434333,2.653225336376894,0.6095190486119894,1.0673724492694578,0.668708680618136,0.03348076249174963,5.558899653431147,95.01664839653996,56.488346183545204,2.4362757606007417,2.452432815239302,0.21635033452292227,0.46268939833074396,0.0,0.07236332970250255,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.445523076983695,0.0,110.42837847844261,0.0,0.08663241618277907,0.0,0.6143419947696588,0.0,0.09932492894655463,0.0,0.11301901637785709,0.0,0.00788138987594073,1.4271494504114328,2.260853582844653,1.9648195499701433,0.0,0.43417148670912825,0.0,0.0,0.0,1.5241303138638345,1.632555419514009,0.1248717340459123,0.0,0.0,0.14816533795370568,0.05558212451342469,0.1789669610433586,0.008978020557431257,0.0,0.15547660441426478,0.1039870900304593,0.5720685460688051,0.12035215195560293,0.7482281051901701,0.0,0.0,0.09935727967831966,0.0,0.07916663023459448,0.13727756800999935,0.4078808222318683,0.0,2.330739203241427,3.6125858102456925,0.0,0.0,3.108225171012069,0.0,0.0,0.0,0.0,1.6089958970248777,0.0,2.4488525237056558,4.953812617258503,2.4206776901989637,0.0,0.0,0.08148748222207208,0.0,0.0,0.0
0.4115991718068964,0.13051784488935697,0.43277497211677834,0.39203081248748806,0.11666584519056512,2.7059706865082958,0.9974670442707225,0.023567361549313336,5.902169988021404,9.9694371114258,54.47908471442335,0.0,0.6749091775269421,1.6241939893517277,4.819737309997813,7.904720809955098,0.0,0.0,0.8968185856222756,0.0,0.5207598209642089,0.015775167224033385,0.0,8.924166034326003,0.0,0.12578042664161415,4.215571416823523,0.0,0.03418624020464419,3.8033223941339442,2.82300409592886,0.0,0.2863881934135677,1.9650234708737317,0.3123437319920315,0.0,0.0,0.0,0.0,0.1851630338079958,0.0,0.0,9.995753875032815,2.2524657486468205,0.0,3.617089743803416,9.004770122365477,0.21600757955333283,0.05406292398531973,0.09820410636472642,0.0,0.05485859047585146,0.0,0.0,1.6177308572935873,18.361458305927247,5.980166323658176,18.31524643188451,0.8809278074205914,1.756922782175632,0.9623343145780338,0.0604050234913147,11.857933282231638,32.483452652120604,0.0,44.15051461181151,19.00809956139693,3.0104467601509883,1.7567787744562156,1.1285223594817402,0.0,2.1908780894475717,3.6610285354991214
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.487810994101183,8.835028496969084,0.0,0.0,0.0,0.0,13.948234928481657,14.532375924603564,0.0,0.0,0.0,0.0,0.043305887933604285,0.0,0.7109672730156277,16.453957191789772,0.0,0.0,0.0,0.0,0.0,16.697972529079088,1.0313595617955753,0.0,0.18917521363223205,0.0,0.0,0.22992485301798046,0.18857661755745525,0.06440578544376423,0.0,0.0,0.07718092523239678,0.4991103001923787,0.0,0.5974455451362517,0.4149341605923924,0.0,0.0,0.22886602127008304,0.0,0.19388058877418995,0.0,0.0,1.084301341890641,7.933694101054728,9.369485546734825,0.0,0.0,19.80543048742023,0.21718612652282884,0.10563795647481279,0.21605798683678373,0.0,9.631334411426993,33.582152454757555,152.97081655367768,12.344255665239729,15.26704461690444,0.0,0.0,0.0,0.0,0.0,0.0
0.024140256878932682,0.0,0.026922011790071487,0.028379235043041146,0.0,0.15681344968365749,0.0,0.0,0.0,7.529255929896567,20.36518916631545,0.0,0.0,0.12061296207716515,0.0,1.0953934687023321,7.054170392592951,12.056722417164583,0.0,0.0,0.0,0.0,0.0,17.779716411434357,0.0,0.0,3.4389728160247413,1.044205175599045,0.0,5.503063050047457,2.957346906447476,9.14478483964846,0.0,0.0,0.0,1.0328472186625384,0.5838910260226524,0.9209919118232787,0.057772879487011854,0.0,0.2909388312010224,0.6078946253604989,2.751746828952505,1.1869941790156577,4.263415122946729,0.0,0.0,1.786983631172568,1.0695844854553813,0.7195904870288161,1.44240415534957,7.37452079432064,11.447721439160448,38.47028180798486,0.0,0.0,0.26077198302805915,34.153253512776516,0.0,0.0,0.0,0.0,1.7608638109278558,0.049986103987117586,0.0,7.093800310076597,5.829833638263965,0.0,0.0,0.742786833710966,8.68883063593993,3.7406871894834803,1.9327160180332033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2435270504773293,3.2825111130296856,18.513710680703156,0.0,0.15125640016270156,0.36794404484774895,0.9631766257564087,1.9723038021068857,0.0,0.8368421511824178,0.06012277892196921,0.4833444571497876,0.0,0.0,0.6114567950820466,2.4913512879761064,0.0,0.0,1.4554742311375346,0.16428052467704482,0.0,0.0,1.0610549201447315,1.5950551845294048,0.12821165449490124,0.07186122053335912,0.0,0.9092962567944639,0.6053674000451623,0.3062728496776086,0.4522524049579966,0.09587728979152457,0.24255619919317828,1.0310832020263587,9.782427448897106,2.600795243394711,2.68331511616586,5.347817398010108,1.0856333159432763,0.5477590965813973,0.022608746952218237,0.5089386919828913,0.3201210639091289,0.05942789983284485,0.0,0.0,5.432814774109429,0.0,0.0,5.460548762037031,0.13013513618164935,0.12941818079941955,0.1389315180093597,0.0,1.1474887129726041,0.0,0.0,0.24912359805995074,0.0,0.19987250143706006,0.25351676401747203,0.6201529563123555,3.1016424001880236,0.12719806594456426,0.2214400624081924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.899103695515585,47.47157820710614,0.6309788696768337,0.0,1.9291982397826963,2.6800878498041714,63.61922392925553,66.47589294347091,0.0,0.0,0.0,0.4364126066583247,0.0,0.0,0.0,43.57421145265537,0.0,0.0,9.96709080049048,0.0,0.0,46.11376276219497,5.1337803947170455,0.0,0.7436905947859356,0.0,0.0,3.21418234223535,2.1813875835684216,1.4527733564733674,1.1701210459715852,0.21686723821983067,1.0029903962603564,2.0444773098155062,13.52756519716056,4.43545398434127,6.806264801816186,4.743191881515019,0.0,1.815263094492511,0.46988572143519086,1.3226076899139245,2.0321714428903603,1.981201199934311,4.911276391294833,35.439361435551085,26.75824662986082,0.0,0.0,59.60594194927826,0.023723606961936847,0.0,0.0,0.0,37.375234428181436,226.42495624320154,0.0,16.99004221466539,25.9100842174047,0.0,0.0,0.9724501676396368,12.580747442790539,0.028722748582815566,0.0
0.001353090651644539,0.0,0.0,0.0,0.0,1.646942738011438,0.49472932389279295,0.0013503032218195612,4.9986591278448405,4.699825061502793,0.0,0.0,0.3944366600456457,0.0,5.97735519430182,6.654525557004304,0.0,0.0,0.13490017993880118,2.7090010375755793,0.0,0.0,1.880478812773992,59.64342302511266,0.0,0.12777597807739743,11.23740772912849,1.1962468601214022,0.0,41.29038007015525,6.784128879871327,2.1789488786991895,0.5213217224751255,2.2246247224733695,0.31563842614976784,0.0,0.0,0.0,0.07211502563526687,0.03012468929372355,0.0,0.0,0.0,0.0,0.0,4.176403795544665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.20736957125414,10.339886199984436,0.1453205389404273,64.43040030972475,0.0,0.0,0.0,0.0,34.14027221793019,0.0,0.0,66.04259695807959,55.20267297807002,0.0,0.0,0.49596044819232915,0.0,0.0,0.0
0.0,0.31100943150382776,0.0,0.0,0.3326191951430404,0.0,0.0,0.3195317489191831,20.000943829723173,49.838305996275416,0.0,0.0,0.9027856695290656,4.199681337869679,29.675845326093025,38.90506349132117,0.0,12.221603653796347,3.575885382177334,2.125983857552701,3.9407164056507415,1.6747974552693008,13.278169792413031,20.2188506027565,21.745532685815302,0.18406436651330424,7.286947273704492,3.0256161987900683,13.55966294078574,0.0,19.244441181592585,28.833182356590232,1.3930531079050088,4.886926027636544,0.44485508791841366,1.5773136702952728,0.7570930002087375,0.5376195026883275,0.36044983969863076,0.3427502435087497,0.6869167223521159,2.3104328314941225,1.8966395446440756,1.0011240856677805,2.5794402431548433,0.0,0.0,2.347021768226863,0.0,2.6054206643479643,0.6963653066544708,0.0,0.0,0.0,2.976998255937726,53.61836206140216,0.0,31.700998110674075,0.7962255198868009,1.3579788182641706,0.8028994510918305,0.11444316108328743,10.961369782394806,0.0,0.0,0.0,8.714313385900539,0.0,0.0,0.0,9.895712113280515,0.0,0.0
